INPUT SEQUENCE INFO:
Input Name ::	0_23_01_2022_050326_355793_input.fsa.translated
#input_seq:	contig04_45 # 48415 # 49347 # -1 # ID=4_45;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.265
#matched_seq:	16313	CP000255	Staphylococcus aureus subsp. aureus USA30	Bacillales	PR3757, complete genome.	ABD21492	Yes	100.0

#input_seq:	contig01_107 # 118678 # 119607 # -1 # ID=1_107;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.311
#matched_seq:	266	BX571857	Staphylococcus aureus strain MSSA476, complete genome.	Bacillales	putative membrane protein	CAG42360	Yes	100.0

#input_seq:	contig01_1125 # 1198013 # 1198942 # -1 # ID=1_1125;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.291
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	hypothetical protein	ABQ49524	Yes	100.0

#input_seq:	contig02_537 # 579861 # 580784 # 1 # ID=2_537;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.326
#matched_seq:	306	BA000033	Staphylococcus aureus subsp. aureus MW2 DNA, complete genome.	Bacillales	conserved hypothetical protein	BAB93878	Yes	100.0

#input_seq:	contig01_145 # 156934 # 157857 # 1 # ID=1_145;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.315
#matched_seq:	16313	CP000255	Staphylococcus aureus subsp. aureus USA30	Bacillales	PR3757, complete genome.	ABD22183	Yes	100.0

#input_seq:	contig01_72 # 85869 # 86789 # 1 # ID=1_72;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.381
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	mevalonate kinase	ABQ48417	Yes	100.0

#input_seq:	contig02_175 # 167606 # 168526 # -1 # ID=2_175;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.330
#matched_seq:	16313	CP000255	Staphylococcus aureus subsp. aureus USA30	Bacillales	PR3757, complete genome.	ABD22570	Yes	100.0

#input_seq:	contig04_59 # 55828 # 56748 # 1 # ID=4_59;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.337
#matched_seq:	16313	CP000255	Staphylococcus aureus subsp. aureus USA30	Bacillales	PR3757, complete genome.	ABD21102	Yes	100.0

#input_seq:	contig02_148 # 138551 # 139468 # -1 # ID=2_148;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.342
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	Bile acid:sodium symporter	ABQ50125	Yes	100.0

#input_seq:	contig01_351 # 350579 # 351493 # 1 # ID=1_351;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.377
#matched_seq:	18801	AP009351	Staphylococcus aureus subsp. aureus str. Newman DNA, complete genome.	Bacillales	phage major head protein	BAF66566	Yes	100.0

#input_seq:	contig01_1233 # 1330547 # 1331455 # -1 # ID=1_1233;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.306
#matched_seq:	265	BX571856	Staphylococcus aureus subsp. aureus strain MRSA252, complete genome.	Bacillales	putative exported protein	CAG40860	Yes	100.0

#input_seq:	contig01_1179 # 1263557 # 1264462 # 1 # ID=1_1179;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.301
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	glycosyl transferase, family 51	ABQ49575	Yes	100.0

#input_seq:	contig02_356 # 371751 # 372614 # -1 # ID=2_356;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.332
#matched_seq:	16313	CP000255	Staphylococcus aureus subsp. aureus USA30	Bacillales	PR3757, complete genome.	ABD22482	Yes	100.0

#input_seq:	contig03_346 # 387508 # 388392 # -1 # ID=3_346;partial=00;start_type=ATG;rbs_motif=AGGAG(G)/GGAGG;rbs_spacer=13-15bp;gc_cont=0.331
#matched_seq:	16313	CP000255	Staphylococcus aureus subsp. aureus USA30	Bacillales	PR3757, complete genome.	ABD20878	Yes	100.0

#input_seq:	contig02_142 # 134087 # 134959 # 1 # ID=2_142;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.294
#matched_seq:	16313	CP000255	Staphylococcus aureus subsp. aureus USA30	Bacillales	PR3757, complete genome.	ABD21632	Yes	100.0

#input_seq:	contig01_226 # 242803 # 243681 # 1 # ID=1_226;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.273
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	hypothetical protein	ABQ48567	Yes	100.0

#input_seq:	contig02_376 # 396227 # 397090 # -1 # ID=2_376;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.314
#matched_seq:	16313	CP000255	Staphylococcus aureus subsp. aureus USA30	Bacillales	PR3757, complete genome.	ABD21608	Yes	100.0

#input_seq:	contig01_814 # 850825 # 851676 # 1 # ID=1_814;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.277
#matched_seq:	16313	CP000255	Staphylococcus aureus subsp. aureus USA30	Bacillales	PR3757, complete genome.	ABD21539	Yes	100.0

#input_seq:	contig07_15 # 13282 # 14142 # -1 # ID=7_15;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.267
#matched_seq:	264	AP003139	Staphylococcus aureus subsp. aureus N315 plasmid pN315 DNA, complete sequence.	Bacillales	replication protein Rep	BAB43896	Yes	100.0

#input_seq:	contig01_783 # 812026 # 812880 # -1 # ID=1_783;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.297
#matched_seq:	16313	CP000255	Staphylococcus aureus subsp. aureus USA30	Bacillales	PR3757, complete genome.	ABD21402	Yes	100.0

#input_seq:	contig01_463 # 465924 # 466778 # 1 # ID=1_463;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.309
#matched_seq:	18509	AP009324	Staphylococcus aureus subsp. aureus Mu3 DNA, complete genome.	Bacillales	conserved hypothetical protein	BAF77885	Yes	100.0

#input_seq:	contig02_121 # 110039 # 110875 # 1 # ID=2_121;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.308
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	Urease accessory protein UreD	ABQ50098	Yes	100.0

#input_seq:	contig01_1120 # 1191992 # 1192807 # -1 # ID=1_1120;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.279
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	HemX family protein	ABQ49519	Yes	100.0

#input_seq:	contig03_323 # 362525 # 363340 # 1 # ID=3_323;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.308
#matched_seq:	18509	AP009324	Staphylococcus aureus subsp. aureus Mu3 DNA, complete genome.	Bacillales	hypothetical protein	BAF77326	Yes	100.0

#input_seq:	contig04_167 # 155171 # 155980 # 1 # ID=4_167;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.307
#matched_seq:	16313	CP000255	Staphylococcus aureus subsp. aureus USA30	Bacillales	PR3757, complete genome.	ABD20655	Yes	100.0

#input_seq:	contig01_866 # 906556 # 907365 # -1 # ID=1_866;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.348
#matched_seq:	16313	CP000255	Staphylococcus aureus subsp. aureus USA30	Bacillales	PR3757, complete genome.	ABD21848	Yes	100.0

#input_seq:	contig03_321 # 360745 # 361545 # 1 # ID=3_321;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.293
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	putative lipoprotein	ABQ48270	Yes	100.0

#input_seq:	contig03_220 # 259117 # 259917 # -1 # ID=3_220;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.335
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	transcriptional regulator, RpiR family	ABQ48107	Yes	100.0

#input_seq:	contig01_152 # 165317 # 166114 # -1 # ID=1_152;partial=00;start_type=TTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.381
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	CHAP domain containing protein	ABQ48492	Yes	100.0

#input_seq:	contig02_138 # 130006 # 130803 # -1 # ID=2_138;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.321
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	Inositol-phosphate phosphatase	ABQ50115	Yes	100.0

#input_seq:	contig01_644 # 661189 # 661986 # 1 # ID=1_644;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.321
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	Glyoxalase/bleomycin resistance protein/dioxygenase	ABQ49053	Yes	100.0

#input_seq:	contig04_125 # 111229 # 112023 # -1 # ID=4_125;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.331
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	prephenate dehydratase	ABQ49756	Yes	100.0

#input_seq:	contig01_637 # 654049 # 654840 # 1 # ID=1_637;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.322
#matched_seq:	266	BX571857	Staphylococcus aureus strain MSSA476, complete genome.	Bacillales	conserved hypothetical protein	CAG42898	Yes	100.0

#input_seq:	contig01_105 # 116316 # 117104 # 1 # ID=1_105;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.298
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	alpha/beta hydrolase fold	ABQ48442	Yes	100.0

#input_seq:	contig02_545 # 591398 # 592186 # 1 # ID=2_545;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.331
#matched_seq:	266	BX571857	Staphylococcus aureus strain MSSA476, complete genome.	Bacillales	putative exported protein	CAG41793	Yes	100.0

#input_seq:	contig03_322 # 361564 # 362346 # 1 # ID=3_322;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.300
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	putative lipoprotein	ABQ48271	Yes	100.0

#input_seq:	contig02_107 # 97266 # 98048 # -1 # ID=2_107;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.295
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	molybdenum ABC transporter, periplasmic molybdate-binding protein	ABQ50084	Yes	100.0

#input_seq:	contig03_344 # 385496 # 386278 # -1 # ID=3_344;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.330
#matched_seq:	266	BX571857	Staphylococcus aureus strain MSSA476, complete genome.	Bacillales	putative membrane protein	CAG42200	Yes	100.0

#input_seq:	contig05_88 # 88143 # 88925 # -1 # ID=5_88;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.356
#matched_seq:	18801	AP009351	Staphylococcus aureus subsp. aureus str. Newman DNA, complete genome.	Bacillales	ABC transporter, ATP-binding protein	BAF68327	Yes	100.0

#input_seq:	contig02_133 # 123637 # 124413 # -1 # ID=2_133;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.326
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase	ABQ50110	Yes	100.0

#input_seq:	contig02_109 # 99307 # 100077 # -1 # ID=2_109;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.340
#matched_seq:	18801	AP009351	Staphylococcus aureus subsp. aureus str. Newman DNA, complete genome.	Bacillales	acetyltransferase, GNAT family protein	BAF68453	Yes	100.0

#input_seq:	contig03_13 # 18526 # 19278 # -1 # ID=3_13;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.276
#matched_seq:	18801	AP009351	Staphylococcus aureus subsp. aureus str. Newman DNA, complete genome.	Bacillales	staphylococcal accessory regulator A homolog	BAF66328	Yes	100.0

#input_seq:	contig03_102 # 129619 # 130392 # -1 # ID=3_102;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.298
#matched_seq:	266	BX571857	Staphylococcus aureus strain MSSA476, complete genome.	Bacillales	putative membrane protein	CAG41954	Yes	100.0

#input_seq:	contig02_92 # 85960 # 86724 # -1 # ID=2_92;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.299
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	hypothetical protein	ABQ50069	Yes	100.0

#input_seq:	contig03_25 # 33329 # 34093 # 1 # ID=3_25;partial=00;start_type=TTG;rbs_motif=AGGAGG;rbs_spacer=11-12bp;gc_cont=0.370
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	ParB domain protein nuclease	ABQ47918	Yes	100.0

#input_seq:	contig02_442 # 465554 # 466315 # -1 # ID=2_442;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.336
#matched_seq:	265	BX571856	Staphylococcus aureus subsp. aureus strain MRSA252, complete genome.	Bacillales	putative esterase	CAG41686	Yes	100.0

#input_seq:	contig01_957 # 1030557 # 1031312 # -1 # ID=1_957;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.339
#matched_seq:	266	BX571857	Staphylococcus aureus strain MSSA476, complete genome.	Bacillales	putative short chain dehydrogenase	CAG43219	Yes	100.0

#input_seq:	contig01_469 # 474423 # 475181 # 1 # ID=1_469;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.319
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	putative esterase	ABQ48813	Yes	100.0

#input_seq:	contig04_98 # 84379 # 85134 # 1 # ID=4_98;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.351
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	CHAP domain containing protein	ABQ49787	Yes	100.0

#input_seq:	contig01_1026 # 1097472 # 1098218 # -1 # ID=1_1026;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.327
#matched_seq:	18509	AP009324	Staphylococcus aureus subsp. aureus Mu3 DNA, complete genome.	Bacillales	hypothetical protein	BAF78436	Yes	100.0

#input_seq:	contig01_123 # 133712 # 134464 # -1 # ID=1_123;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.308
#matched_seq:	16313	CP000255	Staphylococcus aureus subsp. aureus USA30	Bacillales	PR3757, complete genome.	ABD21009	Yes	100.0

#input_seq:	contig04_31 # 33808 # 34551 # -1 # ID=4_31;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.288
#matched_seq:	16313	CP000255	Staphylococcus aureus subsp. aureus USA30	Bacillales	PR3757, complete genome.	ABD20720	Yes	100.0

#input_seq:	contig01_104 # 115431 # 116147 # 1 # ID=1_104;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.261
#matched_seq:	19489	CP000730	Staphylococcus aureus subsp. aureus USA30	Bacillales	CH1516, complete genome.	ABX28645	Yes	100.0

#input_seq:	contig03_36 # 44496 # 45236 # -1 # ID=3_36;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.355
#matched_seq:	266	BX571857	Staphylococcus aureus strain MSSA476, complete genome.	Bacillales	GntR family regulatory protein	CAG41877	Yes	100.0

#input_seq:	contig04_111 # 96882 # 97622 # 1 # ID=4_111;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.271
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	hypothetical protein	ABQ49771	Yes	100.0

#input_seq:	contig02_213 # 209680 # 210420 # 1 # ID=2_213;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.279
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	putative transcriptional regulator, MerR family	ABQ50194	Yes	100.0

#input_seq:	contig02_140 # 132527 # 133264 # -1 # ID=2_140;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.302
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	Abortive infection protein	ABQ50117	Yes	100.0

#input_seq:	contig03_333 # 374872 # 375606 # 1 # ID=3_333;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.340
#matched_seq:	266	BX571857	Staphylococcus aureus strain MSSA476, complete genome.	Bacillales	conserved hypothetical protein	CAG42188	Yes	100.0

#input_seq:	contig01_585 # 598492 # 599226 # 1 # ID=1_585;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.272
#matched_seq:	266	BX571857	Staphylococcus aureus strain MSSA476, complete genome.	Bacillales	sortase B	CAG42843	Yes	100.0

#input_seq:	contig01_829 # 868043 # 868771 # 1 # ID=1_829;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.343
#matched_seq:	16313	CP000255	Staphylococcus aureus subsp. aureus USA30	Bacillales	PR3757, complete genome.	ABD21014	Yes	100.0

#input_seq:	contig01_269 # 295117 # 295845 # -1 # ID=1_269;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.273
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	hypothetical protein	ABQ48611	Yes	100.0

#input_seq:	contig01_311 # 330734 # 331459 # -1 # ID=1_311;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.284
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	hypothetical protein	ABQ48652	Yes	100.0

#input_seq:	contig01_615 # 630027 # 630752 # -1 # ID=1_615;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.302
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	toxin, beta-grasp domain protein	ABQ49026	Yes	100.0

#input_seq:	contig01_101 # 113124 # 113843 # 1 # ID=1_101;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.307
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	HAD-superfamily hydrolase, subfamily IA, variant 1	ABQ48438	Yes	100.0

#input_seq:	contig01_1050 # 1121431 # 1122147 # -1 # ID=1_1050;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.300
#matched_seq:	16313	CP000255	Staphylococcus aureus subsp. aureus USA30	Bacillales	PR3757, complete genome.	ABD22601	Yes	100.0

#input_seq:	contig01_1264 # 1361515 # 1361733 # -1 # ID=1_1264;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.306
#matched_seq:	18801	AP009351	Staphylococcus aureus subsp. aureus str. Newman DNA, complete genome.	Bacillales	lantibiotic ABC transporter protein	BAF67981	Yes	100.0

#input_seq:	contig01_1034 # 1103349 # 1104056 # -1 # ID=1_1034;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.325
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	protein of unknown function DUF107	ABQ49425	Yes	100.0

#input_seq:	contig02_444 # 469504 # 470208 # -1 # ID=2_444;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.296
#matched_seq:	16313	CP000255	Staphylococcus aureus subsp. aureus USA30	Bacillales	PR3757, complete genome.	ABD22163	Yes	100.0

#input_seq:	contig02_40 # 42070 # 42774 # -1 # ID=2_40;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.340
#matched_seq:	266	BX571857	Staphylococcus aureus strain MSSA476, complete genome.	Bacillales	conserved hypothetical protein	CAG43914	Yes	100.0

#input_seq:	contig01_834 # 873729 # 874430 # -1 # ID=1_834;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.332
#matched_seq:	266	BX571857	Staphylococcus aureus strain MSSA476, complete genome.	Bacillales	putative oligopeptide transporter ATPase	CAG43096	Yes	100.0

#input_seq:	contig01_1032 # 1101627 # 1102325 # -1 # ID=1_1032;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.323
#matched_seq:	18509	AP009324	Staphylococcus aureus subsp. aureus Mu3 DNA, complete genome.	Bacillales	conserved hypothetical protein	BAF78442	Yes	100.0

#input_seq:	contig02_139 # 131188 # 131880 # 1 # ID=2_139;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.310
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	Helix-turn-helix, type 11 domain protein	ABQ50116	Yes	100.0

#input_seq:	contig02_468 # 510312 # 511004 # -1 # ID=2_468;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.371
#matched_seq:	18801	AP009351	Staphylococcus aureus subsp. aureus str. Newman DNA, complete genome.	Bacillales	conserved hypothetical protein	BAF68826	Yes	100.0

#input_seq:	contig01_162 # 175765 # 176454 # -1 # ID=1_162;partial=00;start_type=ATG;rbs_motif=AGGAG(G)/GGAGG;rbs_spacer=13-15bp;gc_cont=0.278
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	hypothetical protein	ABQ48502	Yes	100.0

#input_seq:	contig02_354 # 370461 # 371150 # -1 # ID=2_354;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.341
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	LrgB family protein	ABQ50340	Yes	100.0

#input_seq:	contig01_625 # 639932 # 640618 # 1 # ID=1_625;partial=00;start_type=TTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.300
#matched_seq:	18509	AP009324	Staphylococcus aureus subsp. aureus Mu3 DNA, complete genome.	Bacillales	conserved hypothetical protein	BAF78048	Yes	100.0

#input_seq:	contig01_193 # 205965 # 206651 # -1 # ID=1_193;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.328
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	two component transcriptional regulator, winged helix family	ABQ48533	Yes	100.0

#input_seq:	contig01_38 # 45347 # 46030 # 1 # ID=1_38;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.345
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	HAD-superfamily hydrolase, subfamily IA, variant 1	ABQ48382	Yes	100.0

#input_seq:	contig03_310 # 349539 # 350222 # 1 # ID=3_310;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.295
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	Domain of unknown function DUF1954	ABQ48258	Yes	100.0

#input_seq:	contig01_169 # 179670 # 180353 # -1 # ID=1_169;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.306
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	hypothetical protein	ABQ48509	Yes	100.0

#input_seq:	contig01_581 # 594818 # 595501 # 1 # ID=1_581;partial=00;start_type=TTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.322
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	NEAr transporter	ABQ48990	Yes	100.0

#input_seq:	contig04_109 # 95333 # 96013 # 1 # ID=4_109;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.266
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	hypothetical protein	ABQ49773	Yes	100.0

#input_seq:	contig03_332 # 374161 # 374835 # 1 # ID=3_332;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.342
#matched_seq:	16313	CP000255	Staphylococcus aureus subsp. aureus USA30	Bacillales	PR3757, complete genome.	ABD22126	Yes	100.0

#input_seq:	contig01_312 # 331487 # 332161 # -1 # ID=1_312;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.270
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	protein of unknown function DUF955	ABQ48653	Yes	100.0

#input_seq:	contig01_237 # 254292 # 254966 # 1 # ID=1_237;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.310
#matched_seq:	15757	CP000703	Staphylococcus aureus subsp. aureus JH9, complete genome.	Bacillales	amidophosphoribosyltransferase-like protein	ABQ48578	Yes	100.0

